movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt6334354,The Suicide Squad,2021,R,132 min,"Action, Adventure, Comedy",7.2,"Supervillains Harley Quinn, Bloodsport, Peacemaker, and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",James Gunn,/name/nm0348181/,"Margot Robbie, 
Idris Elba, 
John Cena, 
Joel Kinnaman","/name/nm3053338/,/name/nm0252961/,/name/nm1078479/,/name/nm1172478/",359784,55817425
tt0120616,The Mummy,1999,PG-13,124 min,"Action, Adventure, Fantasy",7.1,"At an archaeological dig in the ancient city of Hamunaptra, an American serving in the French Foreign Legion accidentally awakens a mummy who begins to wreak havoc as he searches for the reincarnation of his long-lost love.",Stephen Sommers,/name/nm0814085/,"Brendan Fraser, 
Rachel Weisz, 
John Hannah, 
Arnold Vosloo","/name/nm0000409/,/name/nm0001838/,/name/nm0001314/,/name/nm0903677/",436705,155247825
tt5013056,Dunkirk,2017,PG-13,106 min,"Action, Drama, History",7.8,"Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.",Christopher Nolan,/name/nm0634240/,"Fionn Whitehead, 
Barry Keoghan, 
Mark Rylance, 
Tom Hardy","/name/nm7887725/,/name/nm4422686/,/name/nm0753314/,/name/nm0362766/",669727,188373161
tt0107290,Jurassic Park,1993,PG-13,127 min,"Action, Adventure, Sci-Fi",8.2,A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.,Steven Spielberg,/name/nm0000229/,"Sam Neill, 
Laura Dern, 
Jeff Goldblum, 
Richard Attenborough","/name/nm0000554/,/name/nm0000368/,/name/nm0000156/,/name/nm0000277/",998360,402453882
tt4649466,Kingsman: The Golden Circle,2017,R,141 min,"Action, Adventure, Comedy",6.7,"After the Kingsman's headquarters are destroyed and the world is held hostage, an allied spy organization in the United States is discovered. These two elite secret agencies must band together to defeat a common enemy.",Matthew Vaughn,/name/nm0891216/,"Taron Egerton, 
Colin Firth, 
Mark Strong, 
Channing Tatum","/name/nm5473782/,/name/nm0000147/,/name/nm0835016/,/name/nm1475594/",334948,100234838
tt0096446,Willow,1988,PG,126 min,"Action, Adventure, Drama",7.2,A young farmer is chosen to undertake a perilous journey in order to protect a special baby from an evil queen.,Ron Howard,/name/nm0000165/,"Val Kilmer, 
Joanne Whalley, 
Warwick Davis, 
Jean Marsh","/name/nm0000174/,/name/nm0000695/,/name/nm0001116/,/name/nm0550577/",125340,57269863
tt0478970,Ant-Man,2015,PG-13,117 min,"Action, Comedy, Sci-Fi",7.3,"Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, pull off a plan that will save the world.",Peyton Reed,/name/nm0715636/,"Paul Rudd, 
Michael Douglas, 
Corey Stoll, 
Evangeline Lilly","/name/nm0748620/,/name/nm0000140/,/name/nm1015684/,/name/nm1431940/",675514,180202163
tt1631867,Edge of Tomorrow,2014,PG-13,113 min,"Action, Adventure, Sci-Fi",7.9,"A soldier fighting aliens gets to relive the same day over and over again, the day restarting every time he dies.",Doug Liman,/name/nm0510731/,"Tom Cruise, 
Emily Blunt, 
Bill Paxton, 
Brendan Gleeson","/name/nm0000129/,/name/nm1289434/,/name/nm0000200/,/name/nm0322407/",687691,100206256
tt0167260,The Lord of the Rings: The Return of the King,2003,PG-13,201 min,"Action, Adventure, Drama",9,Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,Peter Jackson,/name/nm0001392/,"Elijah Wood, 
Viggo Mortensen, 
Ian McKellen, 
Orlando Bloom","/name/nm0000704/,/name/nm0001557/,/name/nm0005212/,/name/nm0089217/",1860374,377845905
tt13320622,The Lost City,2022,PG-13,112 min,"Action, Adventure, Comedy",6.1,A reclusive romance novelist on a book tour with her cover model gets swept up in a kidnapping attempt that lands them both in a cutthroat jungle adventure.,"Aaron Nee, 
Adam Nee",/name/nm1887480/,"Sandra Bullock, 
Channing Tatum, 
Daniel Radcliffe, 
Da'Vine Joy Randolph","/name/nm1519639/,/name/nm0000113/,/name/nm1475594/,/name/nm0705356/,/name/nm5007768/",127614,
tt15239678,Dune: Part Two,2023,,,"Action, Adventure, Drama",,"A boy becomes the Messiah of nomads on a desert planet that has giant worms that protect a commodity called Spice. Spice changes people into travelers, mystics and madmen. What price will he pay to become the new ruler of their universe?",Denis Villeneuve,/name/nm0898288/,"Timothée Chalamet, 
Rebecca Ferguson, 
Zendaya, 
Javier Bardem","/name/nm3154303/,/name/nm0272581/,/name/nm3918035/,/name/nm0000849/",,
tt1951264,The Hunger Games: Catching Fire,2013,PG-13,146 min,"Action, Adventure, Sci-Fi",7.5,Katniss Everdeen and Peeta Mellark become targets of the Capitol after their victory in the 74th Hunger Games sparks a rebellion in the Districts of Panem.,Francis Lawrence,/name/nm1349376/,"Jennifer Lawrence, 
Josh Hutcherson, 
Liam Hemsworth, 
Philip Seymour Hoffman","/name/nm2225369/,/name/nm1242688/,/name/nm2955013/,/name/nm0000450/",672299,424668047
tt6654210,Infinite,2021,PG-13,106 min,"Action, Sci-Fi, Thriller",5.4,A man discovers that his hallucinations are actually visions from past lives.,Antoine Fuqua,/name/nm0298807/,"Mark Wahlberg, 
Chiwetel Ejiofor, 
Sophie Cookson, 
Dylan O'Brien","/name/nm0000242/,/name/nm0252230/,/name/nm5824400/,/name/nm3729721/",53333,
tt1950186,Ford v Ferrari,2019,PG-13,152 min,"Action, Biography, Drama",8.1,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,James Mangold,/name/nm0003506/,"Matt Damon, 
Christian Bale, 
Jon Bernthal, 
Caitríona Balfe","/name/nm0000354/,/name/nm0000288/,/name/nm1256532/,/name/nm1495520/",403646,117624028
tt6856242,The King's Man,2021,R,131 min,"Action, Adventure, Thriller",6.3,"In the early years of the 20th century, the Kingsman agency is formed to stand against a cabal plotting a war to wipe out millions.",Matthew Vaughn,/name/nm0891216/,"Ralph Fiennes, 
Gemma Arterton, 
Rhys Ifans, 
Harris Dickinson","/name/nm0000146/,/name/nm2605345/,/name/nm0406975/,/name/nm6170168/",151685,
tt9419884,Doctor Strange in the Multiverse of Madness,2022,PG-13,126 min,"Action, Adventure, Fantasy",6.9,"Doctor Strange teams up with a mysterious teenage girl from his dreams who can travel across multiverses, to battle multiple threats, including other-universe versions of himself, which threaten to wipe out millions across the multiverse. They seek help from Wanda the Scarlet Witch, Wong and others.",Sam Raimi,/name/nm0000600/,"Benedict Cumberbatch, 
Elizabeth Olsen, 
Chiwetel Ejiofor, 
Benedict Wong","/name/nm1212722/,/name/nm0647634/,/name/nm0252230/,/name/nm0938950/",425235,
tt13223398,Beast,2022,R,93 min,"Action, Adventure, Drama",5.6,A father and his two teenage daughters find themselves hunted by a massive rogue lion intent on proving that the Savanna has but one apex predator.,Baltasar Kormákur,/name/nm0466349/,"Liyabuya Gongo, 
Martin Munro, 
Daniel Hadebe, 
Thapelo Sebogodi","/name/nm13952911/,/name/nm3678893/,/name/nm2748615/,/name/nm5219139/",28274,
tt9032400,Eternals,2021,PG-13,156 min,"Action, Adventure, Fantasy",6.3,"The saga of the Eternals, a race of immortal beings who lived on Earth and shaped its history and civilizations.",Chloé Zhao,/name/nm2125482/,"Gemma Chan, 
Richard Madden, 
Angelina Jolie, 
Salma Hayek","/name/nm2110418/,/name/nm0534635/,/name/nm0001401/,/name/nm0000161/",348052,164870234
tt2015381,Guardians of the Galaxy,2014,PG-13,121 min,"Action, Adventure, Comedy",8,A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.,James Gunn,/name/nm0348181/,"Chris Pratt, 
Vin Diesel, 
Bradley Cooper, 
Zoe Saldana","/name/nm0695435/,/name/nm0004874/,/name/nm0177896/,/name/nm0757855/",1189915,333176600
tt0110413,Léon: The Professional,1994,R,110 min,"Action, Crime, Drama",8.5,"12-year-old Mathilda is reluctantly taken in by Léon, a professional assassin, after her family is murdered. An unusual relationship forms as she becomes his protégée and learns the assassin's trade.",Luc Besson,/name/nm0000108/,"Jean Reno, 
Gary Oldman, 
Natalie Portman, 
Danny Aiello","/name/nm0000606/,/name/nm0000198/,/name/nm0000204/,/name/nm0000732/",1171574,19501238
tt11866324,Prey,2022,R,100 min,"Action, Adventure, Drama",7.1,"Naru, a skilled warrior of the Comanche Nation, fights to protect her tribe against one of the first highly-evolved Predators to land on Earth.",Dan Trachtenberg,/name/nm0870469/,"Amber Midthunder, 
Dakota Beavers, 
Dane DiLiegro, 
Stormee Kipp","/name/nm1690270/,/name/nm13396806/,/name/nm10867068/,/name/nm11901532/",199014,
tt1392190,Mad Max: Fury Road,2015,R,120 min,"Action, Adventure, Sci-Fi",8.1,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max.",George Miller,/name/nm0004306/,"Tom Hardy, 
Charlize Theron, 
Nicholas Hoult, 
Zoë Kravitz","/name/nm0362766/,/name/nm0000234/,/name/nm0396558/,/name/nm2368789/",1013606,154058340
tt1618434,Murder Mystery,2019,PG-13,97 min,"Action, Comedy, Crime",6,"A New York cop and his wife go on a European vacation to reinvigorate the spark in their marriage, but end up getting framed and on the run for the death of an elderly billionaire.",Kyle Newacheck,/name/nm1760830/,"Adam Sandler, 
Jennifer Aniston, 
Luke Evans, 
Terence Stamp","/name/nm0001191/,/name/nm0000098/,/name/nm1812656/,/name/nm0000654/",134200,
tt0098206,Road House,1989,R,114 min,"Action, Thriller",6.6,A tough bouncer is hired to tame a dirty bar.,Rowdy Herrington,/name/nm0380705/,"Patrick Swayze, 
Kelly Lynch, 
Sam Elliott, 
Ben Gazzara","/name/nm0000664/,/name/nm0001488/,/name/nm0000385/,/name/nm0001262/",77537,30050028
tt6264654,Free Guy,2021,PG-13,115 min,"Action, Adventure, Comedy",7.1,"A bank teller discovers that he's actually an NPC inside a brutal, open world video game.",Shawn Levy,/name/nm0506613/,"Ryan Reynolds, 
Jodie Comer, 
Taika Waititi, 
Lil Rel Howery","/name/nm0005351/,/name/nm3069650/,/name/nm0169806/,/name/nm2577076/",377893,121626598
tt13131232,Mission Majnu,2023,TV-MA,129 min,"Action, Drama, History",7.6,"In the 1970s, an undercover Indian spy takes on a deadly mission to expose a covert nuclear weapons program in the heart of Pakistan.",Shantanu Bagchi,/name/nm7424077/,"Sidharth Malhotra, 
Rashmika Mandanna, 
Parmeet Sethi, 
Zakir Hussain","/name/nm3289096/,/name/nm8612305/,/name/nm0786033/,/name/nm1664541/",38631,
tt0076759,Star Wars,1977,PG,121 min,"Action, Adventure, Fantasy",8.6,"Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue Princess Leia from the mysterious Darth Vader.",George Lucas,/name/nm0000184/,"Mark Hamill, 
Harrison Ford, 
Carrie Fisher, 
Alec Guinness","/name/nm0000434/,/name/nm0000148/,/name/nm0000402/,/name/nm0000027/",1374568,322740140
tt2935622,The School for Good and Evil,2022,PG-13,147 min,"Action, Comedy, Drama",5.8,Best friends Sophie and Agatha find themselves on opposing sides of an epic battle when they're swept away into an enchanted school where aspiring heroes and villains are trained to protect the balance between Good and Evil.,Paul Feig,/name/nm0082450/,"Kit Young, 
Sophia Anne Caruso, 
Cate Blanchett, 
Liam Woon","/name/nm3315947/,/name/nm3143851/,/name/nm0000949/,/name/nm7937946/",28804,
tt8579674,1917,2019,R,119 min,"Action, Drama, War",8.2,"April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.",Sam Mendes,/name/nm0005222/,"Dean-Charles Chapman, 
George MacKay, 
Daniel Mays, 
Colin Firth","/name/nm2835616/,/name/nm1126657/,/name/nm0990547/,/name/nm0000147/",603093,159227644
tt0113189,GoldenEye,1995,PG-13,130 min,"Action, Adventure, Thriller",7.2,"Years after a friend and fellow 00 agent is killed on a joint mission, a Russian crime syndicate steals a secret space-based weapons program known as ""GoldenEye"" and James Bond has to stop them from using it.",Martin Campbell,/name/nm0132709/,"Pierce Brosnan, 
Sean Bean, 
Izabella Scorupco, 
Famke Janssen","/name/nm0000112/,/name/nm0000293/,/name/nm0001713/,/name/nm0000463/",260551,106600000
tt3397884,Sicario,2015,R,121 min,"Action, Crime, Drama",7.6,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,Denis Villeneuve,/name/nm0898288/,"Emily Blunt, 
Josh Brolin, 
Benicio Del Toro, 
Jon Bernthal","/name/nm1289434/,/name/nm0000982/,/name/nm0001125/,/name/nm1256532/",437874,46889293
tt1386697,Suicide Squad,2016,PG-13,123 min,"Action, Adventure, Fantasy",5.9,A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.,David Ayer,/name/nm0043742/,"Will Smith, 
Jared Leto, 
Margot Robbie, 
Viola Davis","/name/nm0000226/,/name/nm0001467/,/name/nm3053338/,/name/nm0205626/",692080,325100054
tt0364569,Oldboy,2003,R,120 min,"Action, Drama, Mystery",8.4,"After being kidnapped and imprisoned for fifteen years, Oh Dae-Su is released, only to find that he must find his captor in five days.",Park Chan-wook,/name/nm0661791/,"Choi Min-sik, 
Yoo Ji-tae, 
Kang Hye-jeong, 
Kim Byeong-Ok","/name/nm0158856/,/name/nm0949167/,/name/nm1367246/,/name/nm1366028/",586033,707481
tt4154756,Avengers: Infinity War,2018,PG-13,149 min,"Action, Adventure, Sci-Fi",8.4,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,"Anthony Russo, 
Joe Russo",/name/nm0751577/,"Robert Downey Jr., 
Chris Hemsworth, 
Mark Ruffalo, 
Chris Evans","/name/nm0751648/,/name/nm0000375/,/name/nm1165110/,/name/nm0749263/,/name/nm0262635/",1095301,678815482
tt5090568,Transformers: Rise of the Beasts,2023,,,"Action, Adventure, Sci-Fi",,Plot unknown. Reportedly based on the 'Transformers' spinoff 'Beast Wars' which feature robots that transform into robotic animals.,Steven Caple Jr.,/name/nm4023702/,"Michelle Yeoh, 
Ron Perlman, 
Peter Dinklage, 
Pete Davidson","/name/nm0000706/,/name/nm0000579/,/name/nm0227759/,/name/nm0203457/",,
tt0116367,From Dusk Till Dawn,1996,R,108 min,"Action, Crime, Horror",7.2,"Two criminals and their hostages unknowingly seek temporary refuge in a truck stop populated by vampires, with chaotic results.",Robert Rodriguez,/name/nm0001675/,"Harvey Keitel, 
George Clooney, 
Juliette Lewis, 
Quentin Tarantino","/name/nm0000172/,/name/nm0000123/,/name/nm0000496/,/name/nm0000233/",319985,25753840
tt7126948,Wonder Woman 1984,2020,PG-13,151 min,"Action, Adventure, Fantasy",5.4,"Diana must contend with a work colleague, and with a businessman whose desire for extreme wealth sends the world down a path of destruction, after an ancient artifact that grants wishes goes missing.",Patty Jenkins,/name/nm0420941/,"Gal Gadot, 
Chris Pine, 
Kristen Wiig, 
Pedro Pascal","/name/nm2933757/,/name/nm1517976/,/name/nm1325419/,/name/nm0050959/",272614,46370364
tt5463162,Deadpool 2,2018,R,119 min,"Action, Adventure, Comedy",7.7,"Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool) assembles a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable.",David Leitch,/name/nm0500610/,"Ryan Reynolds, 
Josh Brolin, 
Morena Baccarin, 
Julian Dennison","/name/nm0005351/,/name/nm0000982/,/name/nm1072555/,/name/nm5421877/",591647,324591735
tt15255288,Murder Mystery 2,2023,PG-13,,"Action, Comedy, Crime",,"Full-time detectives Nick and Audrey are struggling to get their private eye agency off the ground. They find themselves at the center of international abduction when their friend Maharaja, is kidnapped at his own lavish wedding.",Jeremy Garelick,/name/nm1275670/,"Adam Sandler, 
Jennifer Aniston, 
Mark Strong, 
Mélanie Laurent","/name/nm0001191/,/name/nm0000098/,/name/nm0835016/,/name/nm0491259/",,
